source_path,current_path,bytes,source_sha256,disposition
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/brightness_085_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/brightness_085_predictions.csv,2016943,57f8e9a2d2d3e4fc94216ef99656adf037c21945b0e5dfb3b7f23a555019e83f,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/brightness_115_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/brightness_115_predictions.csv,2029449,a1ba01d3fe3329d237188611fac6647b2e25ecd873ae65b27e8f633bd299e52f,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/clean_train_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/clean_train_predictions.csv,8131146,ffee5d13aaa4c06b593651df7fec2867ebf663df78628fe5eb560e0419398463,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/evaluation_manifest.json,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/evaluation_manifest.json,4392,b22cf2eb3828959564a0b02834c66a86eaf48ab55c5065d521e5603ec86978c7,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/grayscale_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/grayscale_predictions.csv,2029130,f9842cb55c5e8202fa4f170987690a17db9c23420efd3eb0a6e15107e71ee916,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/jpeg_75_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/jpeg_75_predictions.csv,2030185,85dfbcff7346faed03bd36cd4728397c61477d1c3261917734ea5e26be27cffd,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/metrics.json,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/metrics.json,6051,e13dc7e8e3c7faa68cdc2af69814c98d2143d26e9d43e9fcd5e39e43d84e3f94,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/oof_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/oof_predictions.csv,2031160,f20a33d2e6ecfa80f086d9228bee9406f4e57878aad1b0dd552081573b993551,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/robustness.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/robustness.csv,902,64a986e6ea8bca16a709c87fa784a80793c5ad0dd67973f9be610faf113848ab,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/translation_003_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/comparison_name_truth_ieee/t3_gender_v2_g2_translation_gender_smallcnngem3_f4_s2753_cb072542dbdc_20260904T140011Z2211b1/translation_003_predictions.csv,2028323,3282cb2d9c7ad9a5091a359116921f0303ac2aebb66added81061e7c22e33356,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/ieee_oof_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/ieee_oof_predictions.csv,4143016,ee5aad2f37386fdcf19e375bc3c24f1927b236a6ab25466fab4f7d6a7cc37c55,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/incremental_comparison.json,reports/task3/gender_mixup_result_20260906/saved/incremental_comparison.json,10830,860ed96ade6ffe959ec9125bd2dce3e58ec07c4ff8a22cbed503188957c7199d,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/label_basis_comparison.csv,reports/task3/gender_mixup_result_20260906/saved/label_basis_comparison.csv,16935,c37581e1a45a7ed9bd58a06985018afaa31e65495a20e2b903426e9105f32269,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/label_variant/changes.csv,reports/task3/gender_mixup_result_20260906/saved/label_variant/changes.csv,78929,21e023301837f63cb5c56110651fe5c00f0a67c4417e6adbaca39750eb071283,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/label_variant/class_counts.csv,reports/task3/gender_mixup_result_20260906/saved/label_variant/class_counts.csv,105,1dba681b25ca1e0da436613dda3af78c7a9a2c3cb6e1430e413b07a305979364,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/label_variant/labels.csv,reports/task3/gender_mixup_result_20260906/saved/label_variant/labels.csv,1519983,168f7513743fc28b37380ec6b43d0da05243d70e51dbe6d13d311f56a439764a,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/label_variant/same_image_label_conflicts.csv,reports/task3/gender_mixup_result_20260906/saved/label_variant/same_image_label_conflicts.csv,2603,3bb1c2eb901bdb39e22a6299f2e447b2e6eca0bbbce9fd5ce0df7155d20ad0d8,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/label_variant/summary.json,reports/task3/gender_mixup_result_20260906/saved/label_variant/summary.json,4123,f6e656d93d0af949d8cb0621e28b420fd671405fcf04a9347bcaab03a7cc14fe,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/label_variant/unclear_names.csv,reports/task3/gender_mixup_result_20260906/saved/label_variant/unclear_names.csv,280416,ff6d9a3d0a8b9180b84c30a9d8ac85bc300e248505ddad37fc38937d946710ae,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/original_label_diagnostic.json,reports/task3/gender_mixup_result_20260906/saved/original_label_diagnostic.json,374502,9748f76c1ef61d1ee2a845011f1dad41423a831f79525bf14a8e37a2add0d6e8,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/screen_decision.json,reports/task3/gender_mixup_result_20260906/saved/screen_decision.json,21741,0b02ef17725efdfa73503c224ae57e58e9dcca7d83714bce111955250283175b,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/source_audit.json,reports/task3/gender_mixup_result_20260906/saved/source_audit.json,23632,ca33c18b8c19ce6b8007296693c69873405e11bd955e120ce2f6a16816788a2f,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/config.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/config.json,7405,5a8214917e34a489f8301614cb95fa6058e751c894e801ab77b35686ff0b7043,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/final_epoch.pt,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/final_epoch.pt,1581397,63f7ca125e097e19300450016580f7285d616512bbe3c0f37ba13adc5541ec4b,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/history.csv,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/history.csv,3627,e0ff2db282598aa1520b7d8989a492fb276eeaae117427c6f1d236bba7576607,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/metrics.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/metrics.json,3630,b243150a13af4cd6653862973192928189072052cce8a2d5e8d5f884a11c11e8,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/mixup_training.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/mixup_training.json,8764,a0d5f606b119dbe44e1ae889f5298af59cc0a04ccfec752ee16dbc869e7e9648,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/normalization.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/normalization.json,353,a8aaaf456e252dea90ed1e1829f003729cbb04111795cf493a072180e675711e,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/oof_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/oof_predictions.csv,1729631,eac0433a60ae2bbe8ffd3308d1b054a9a0f9f142a30ce122b016fe788cef2b07,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/robustness.csv,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f0_s2753_4566a61e0e2d_20260906T070013Z8f7ca5/robustness.csv,944,a148be52488b5ee8b289b592bb22308855f63254020838687ea4b2b9f5cf4e2c,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/config.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/config.json,7405,7094a9f326349c614c05fa58964fe8048704c794ba770f7b567f966e3895363d,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/final_epoch.pt,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/final_epoch.pt,1581397,5a1fd15e3f2df9dca6cd1596ff4609d65b56198f17f79885bebd0e29cfa31d0a,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/history.csv,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/history.csv,3618,51a2f8b9b0a8e8215bb484b297a781e41ed8c32b08c234d0943994aec60ec114,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/metrics.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/metrics.json,3621,86b393b9d7f2613f27ea16a1864dfcb804837ee03a771a2433154c527548c0dd,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/mixup_training.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/mixup_training.json,8762,66dbd42b00fd5e481058cdb166351d3509ec7b5323d24b6624b69d44ee520ee4,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/normalization.json,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/normalization.json,352,cb2b548fcc1fcf02f13b78411cd916c68274148bb2247cb6f08d3c62502ad7c2,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/oof_predictions.csv,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/oof_predictions.csv,1731637,670babd4b89bef0ef989298893f7342babe0accf710f60152220c3883d9126b7,local asset; restore from source
reports/task3_gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/robustness.csv,reports/task3/gender_mixup_result_20260906/saved/t3_gender_name_truth_mixup_alpha020_gender_smallcnngem3_f4_s2753_4566a61e0e2d_20260906T071118Z37920b/robustness.csv,944,d256c496cc02a2973b9a93a976b8aeffed3e00f2706eaa043a16a8b0bf41b1cd,local asset; restore from source
reports/task3_gender_mixup_result_20260906/verified_class_f1.csv,reports/task3/gender_mixup_result_20260906/verified_class_f1.csv,4685,374dc9ac4702d28c232a891a1f5899665b55450dbcd941aa32be003c1a727b4d,tracked evidence or code
reports/task3_gender_mixup_result_20260906/verified_class_gaps.csv,reports/task3/gender_mixup_result_20260906/verified_class_gaps.csv,8416,22f3a8a9d3d8298580da698b419d5abd14ab42e21c6cde246e84d2990e54190d,tracked evidence or code
reports/task3_gender_mixup_result_20260906/verified_folds.csv,reports/task3/gender_mixup_result_20260906/verified_folds.csv,1609,4229c490224e66513edfdee12dfca0f91af4fae062fa5ea699c352e1a87441f0,tracked evidence or code
reports/task3_gender_mixup_result_20260906/verified_gates.csv,reports/task3/gender_mixup_result_20260906/verified_gates.csv,1266,c8510f5cc215a2b89f37820d37ebadd2501bde3637b619f3b2460b890fda14e2,tracked evidence or code
reports/task3_gender_mixup_result_20260906/verified_prediction_changes.csv,reports/task3/gender_mixup_result_20260906/verified_prediction_changes.csv,285,509e7f8e026351074b9b7c171b787b357cb37b78d5b54f4accb3cb044121dae7,tracked evidence or code
reports/task3_gender_mixup_result_20260906/verified_review.json,reports/task3/gender_mixup_result_20260906/verified_review.json,9953,1ca471d063b8f9245d7af388f44610bbcc077f0548fade9dfce80a4ec7400bcb,tracked evidence or code
reports/task3_gender_mixup_result_20260906/verified_robustness.csv,reports/task3/gender_mixup_result_20260906/verified_robustness.csv,3016,35fd7c9c8bf1664f3ac95828e748c05eef6991cc6dc82214fc167a42e34bd7d7,tracked evidence or code
reports/task3_gender_mixup_result_20260906/verified_summary.csv,reports/task3/gender_mixup_result_20260906/verified_summary.csv,1241,e0117b86818b998583acac6d7c61627483c6e3425202e23c4a1ac60ed03c4fc6,tracked evidence or code
reports/task3_gender_mixup_result_20260906/visual_cases.csv,reports/task3/gender_mixup_result_20260906/visual_cases.csv,5511,2c50042a585364b6ca31e8ec606df5a607f1efa792e09bd27c5d34d863c1f41b,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/README.md,reports/task3/gender_name_truth_deep_review_20260906/README.md,7164,e615bc9505f6a0c2457c86b4caecca2528fd4188ebf93a0d9a8a9577edd7cd13,tracked provenance and review
reports/task3_gender_name_truth_deep_review_20260906/analyze.py,reports/task3/gender_name_truth_deep_review_20260906/analyze.py,19385,2bf78ce98af62d0db5045f136bd97d3a69bbba9931eb3922607da58955b5a548,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/class_article_errors.csv,reports/task3/gender_name_truth_deep_review_20260906/class_article_errors.csv,16708,c136e7a2ef4aff75fda15c641cfbc045570a9c62ed796c81cf7f6a604608246a,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/class_gap_contributions.csv,reports/task3/gender_name_truth_deep_review_20260906/class_gap_contributions.csv,3146,f9ee484d91dd9590dcb2204503b785cd5048e14ea8189f7aa92868ac4fac0f53,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/confusion_matrix.csv,reports/task3/gender_name_truth_deep_review_20260906/confusion_matrix.csv,149,1d3cd728c5e8fc63c7a67aac2718a0992b956d43838cf28678332073bfea2be1,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/corruption_class_changes.csv,reports/task3/gender_name_truth_deep_review_20260906/corruption_class_changes.csv,1505,d02763415e4fbfce063829f817cf643274a49c621b5bb7bca5da842a158a4dc4,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/diagnosis.png,reports/task3/gender_name_truth_deep_review_20260906/diagnosis.png,295361,6375c2b27b088e6082846542edfd913e8769e4aee37cf6448e8f944c3c45e411,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/error_cohorts.csv,reports/task3/gender_name_truth_deep_review_20260906/error_cohorts.csv,7580,69be6fe8ba105530fd3cd61379d91c4669dc3bd5984fd82c0b17e3d161cdf2c8,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/error_examples.png,reports/task3/gender_name_truth_deep_review_20260906/error_examples.png,339034,2365829c2ffe75f69c22e23c5963967560705c925fe876ba51a6aee72d8cb4ac,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/gap_by_label_scope.csv,reports/task3/gender_name_truth_deep_review_20260906/gap_by_label_scope.csv,1695,880924a3d6377850d6ed9ba24c40dc97d8c94d8b8647aa9f78e4a06ea761f591,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/gap_reduction_by_class.csv,reports/task3/gender_name_truth_deep_review_20260906/gap_reduction_by_class.csv,1163,cfc10d205eafd655bdb71cd6bddaca96ca102064b6b0b0e693b052670bc4f65a,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/learning_curves.csv,reports/task3/gender_name_truth_deep_review_20260906/learning_curves.csv,6369,d905ba49c765e1f37ddca7270f9e4e80195377da17d7685914f31544b2430147,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/perfect_fix_sensitivity.csv,reports/task3/gender_name_truth_deep_review_20260906/perfect_fix_sensitivity.csv,320,86a88a34e728470e2239b1d2e2c20a74a0f364e0a912fc701ce402163b596c4c,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/remaining_errors.csv,reports/task3/gender_name_truth_deep_review_20260906/remaining_errors.csv,354933,d8b1aad17ce5c083687e3c602231e73ce473217408e4b30444a05701acf84405,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/summary.json,reports/task3/gender_name_truth_deep_review_20260906/summary.json,10061,20c78fbe51c1b31fab3bba9334662468195fb9ae13cd83f93bbb24d3f77cc8cc,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/unchanged_label_bootstrap.json,reports/task3/gender_name_truth_deep_review_20260906/unchanged_label_bootstrap.json,399,b6052888898102a2483e78bb670279d1f3e7445ab5a8752521b4f0e78760c5e1,tracked evidence or code
reports/task3_gender_name_truth_deep_review_20260906/visual_cases.csv,reports/task3/gender_name_truth_deep_review_20260906/visual_cases.csv,4086,c9f9adc73e14f0fa89610e019dcd5cb4fc29f9f3b8736eb1ea9338274006c1b7,tracked evidence or code
reports/task3_gender_name_truth_examples_20260905/unclear_name_examples.png,reports/task3/gender_name_truth_examples_20260905/unclear_name_examples.png,84938,920314f0f839d52ad8940d10ac45c4efd392fe280b14fe8908e8d299fd9bbd40,tracked evidence or code
reports/task3_gender_name_truth_result_20260906/README.md,reports/task3/gender_name_truth_result_20260906/README.md,6454,c7e1d9adab8d0a78fc72aa1c80b48c6c8cc5be0565d88ddaed1ed99f23714c2e,tracked provenance and review
reports/task3_gender_name_truth_result_20260906/recomputed_decision.json,reports/task3/gender_name_truth_result_20260906/recomputed_decision.json,9137,55cfc457a78d935cefd992c401eaf917e9537adfe8a5b69e71c082dca8c6cd14,tracked evidence or code
reports/task3_gender_name_truth_result_20260906/review.png,reports/task3/gender_name_truth_result_20260906/review.png,220547,e2b80d2e64541987b415f35a10cb3a359c3a10730d2832499bc632b474ca8a0a,tracked evidence or code
reports/task3_gender_name_truth_result_20260906/review.py,reports/task3/gender_name_truth_result_20260906/review.py,21918,a198bcf213ac6ec9e44babf2cd32a6da18a7dda019ec267a1dfe79354ed850cf,tracked evidence or code
reports/task3_gender_name_truth_result_20260906/runs.csv,reports/task3/gender_name_truth_result_20260906/runs.csv,616488,5eb7cd26bffb3e1bcb5a20f014c129252bc7343d168266a3c1389a6ca4140343,tracked evidence or code
reports/task3_gender_name_truth_result_20260906/saved/clean_gap_comparison.csv,reports/task3/gender_name_truth_result_20260906/saved/clean_gap_comparison.csv,539,8cbe94cec1c47fb1d678e0eca3f92b5f8362c1e38a919f4037847fad2d7884c1,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/brightness_085_predictions.csv,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/brightness_085_predictions.csv,2172840,2265ac408680339cc49ebf52bd48cbead7a7c770e650b9876aa8dd2a0802fe60,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/brightness_115_predictions.csv,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/brightness_115_predictions.csv,2177677,2f71f6b87bdda537f3bf9e89c38c9fcbfcd9d5f8938d0acb9cfcf22b53ca7d41,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/clean_train_predictions.csv,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/clean_train_predictions.csv,8728019,a83ce61c78599b5f07dc40e35bd9a48ab1063711b9a6889fd59943cbb1c4cd41,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/evaluation_manifest.json,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/evaluation_manifest.json,4415,147ccf49b530b04401079d67610aaa7a899e95fc9131b643d17473e55cd8b4fe,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/grayscale_predictions.csv,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/grayscale_predictions.csv,2178796,9756c368254b48b1ea72f35e7f7964f3ee80606199b5fad50a5047041ff203b2,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/jpeg_75_predictions.csv,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/jpeg_75_predictions.csv,2178801,96cb9f657095e063a0fb97fcf65366ce0be49f052067eff929c3895ba905b398,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/metrics.json,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/metrics.json,6184,c598aea083c69a52afca78be8486379a315f406e67a496334c7536bca6f6c36c,local asset; restore from source
reports/task3_gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/oof_predictions.csv,reports/task3/gender_name_truth_result_20260906/saved/comparison_name_truth_ieee/t3_gender_dropout_030_mild_darkening_grayscale_010_gender_smallcnngem3_f0_s2753_eb37119b7e68_20260905T144455Ze47ef6/oof_predictions.csv,2179317,1fd98dddaa64b57326a5a577eaa2badf7b2837256678aa5bb2f208f27430f51a,local asset; restore from source
